,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
profit,0.34471598,0.42226103,0.81583524,-0.54610103,-0.2280545,-0.9710758,0.3699678,-0.7166667,-0.0006218864,-0.30271408,-0.7847727,0.097603805,-1.5674961,1.2229762,-0.7851099,1.2471598,0.44270796,-1.7048948,-1.637675,1.0237674,0.07787954,-1.292838,0.13768609,-1.3760334,-1.8737679,-0.19925244,0.76575476,-1.040858,-0.2507394,0.17541012,1.578535,-0.061119273,-0.50858593,0.5118611,-1.2463593,-0.13744614,-0.16621877,-0.4225358,-0.741967,-1.185281,0.19746576,-0.047765303,0.13677229,-1.288007,0.9550995,0.36663458,0.5887607,0.2835048,0.27839768,-1.1680671,-0.2558013,1.7033498,0.4932092,3.0413227,-0.9813217,0.5028966,0.38534307,0.20940863,-0.50118345,0.024559224,0.687949,1.2095124,-0.49161834,-1.5224679,-1.4247744,0.4015666,0.90924144,-0.42176986,-0.6314727,0.0737237,-0.03802893,0.8743468,0.117442906,-0.677906,-1.7166326,1.145051,-0.63478965,0.07616641,1.1154351,-0.06881721,-0.8225376,0.056323405,-0.2487824,-0.58769625,-0.96985644,-1.4597964,-0.26624328,0.4284996,0.034352463,0.22248493,2.5137258,0.96986693,-1.3734926,0.8439936,-0.87886894,0.60650307,1.5567489,-0.037775677,-0.06639875,-1.0503649
2003,-0.25841942,0.8065121,-0.553032,0.62665665,0.55590874,0.4595784,-0.9376353,-1.1455475,-0.19349246,-0.73135376,0.45940313,-0.34221637,-0.26115903,-0.062526435,-0.23454782,0.71578157,1.3278172,1.3385632,0.14400133,-1.406263,1.0094205,-1.3873733,-0.056291584,2.1726923,0.29650968,1.4293984,-0.77703345,-0.008155536,-1.0320637,0.5217849,-0.99761945,0.52536505,0.6594664,0.21144725,-1.0499818,-0.3974733,0.8262147,-0.30316064,1.4990941,0.7925532,-0.58158493,0.94840777,2.3981535,1.08197,-0.6594507,-0.9946379,0.04888435,0.2814711,0.48255977,-1.7346175,0.25066048,0.030063756,0.32080612,2.9636195,0.46140823,-0.1416614,1.5497253,-1.8893424,-0.87387544,-0.17487262,-0.24572852,-0.954408,0.66998374,-0.4769714,-1.0531863,-2.5238037,1.6896948,0.41307735,0.7636199,-2.1878552,-1.1183723,1.6487619,1.5539935,0.4256387,-0.5374129,-0.4553518,-0.0041966517,0.11170411,0.15841606,-0.61784464,-1.2570294,0.59415567,1.157992,-0.7153081,0.31297675,-0.3485451,-0.7275642,1.5462444,-0.9703073,-0.41303208,-0.3361953,1.3129951,-0.8316888,1.5416777,0.16034353,-0.6313832,-0.11972523,-0.8920402,1.2829351,-2.1835303
denaro,-0.64195323,-1.7782239,2.0683434,0.73301905,-2.0965543,-0.015673226,-1.2533249,0.3298169,0.4269287,-0.5743167,-1.6253732,1.0892408,0.30366325,-0.7894305,0.31917498,-0.5884271,0.14688927,-0.94811314,-1.5193579,0.945983,-1.5379188,0.3458352,-0.22188184,1.1182325,-2.3416088,0.44847462,-0.41947535,1.2035682,0.41512027,-1.1614538,0.6964053,0.043560844,-1.116801,0.61643845,-0.92691684,-1.5925516,0.9420989,0.99030197,0.20978895,-0.27730188,-0.6338109,-0.21159324,-0.6538051,-3.0775027,1.832346,-1.3843591,-0.28027567,0.1167601,0.7042314,0.4488543,0.6017713,0.081663035,-1.4119223,0.46768343,-0.015497916,0.42707187,-0.27388123,0.866196,1.2615519,0.21530674,-0.4519999,-0.9197151,1.0483878,-1.7125839,0.040389072,-0.23280133,-0.29415232,0.022742894,0.30777878,-1.1172504,0.71793413,-0.75702846,-0.13083091,-0.011221889,-0.82906264,0.31032333,-0.23186418,0.50953954,-1.2084804,-0.027187506,-0.4590719,-0.6985801,0.3675407,-0.04944439,0.116521895,0.38225815,-0.560424,-0.6295063,0.7474608,-0.54424447,0.7414152,-0.04432484,-0.045687713,-0.6365148,0.59573203,-0.33595663,0.18526685,0.41657972,-0.72337514,2.411677
valore,0.40760842,0.30715224,-2.3035302,-0.07743617,0.0077815917,0.22885206,0.24118991,-0.7780914,-0.053848203,-0.18025082,1.3663151,-0.5386428,0.12073354,0.43063027,-1.560961,-0.19599395,0.18996121,-0.25680918,-0.79864836,-2.07142,-0.00044997912,0.04503526,-0.02476964,0.5828977,-0.86216766,-0.41883388,0.6330391,-0.157977,-0.25371203,-0.24134076,-1.0333614,0.4492596,1.431134,-0.4038033,-0.6873621,-0.12439898,-0.44805044,-0.2712744,-1.0525662,-1.3823463,-1.2676789,-1.0283135,0.28117204,1.5018369,0.059866183,-1.0913379,0.16295892,-0.045889053,0.57487303,1.0063794,-1.0615411,0.096415125,-0.19362457,1.4215047,-1.6748078,1.4377578,0.50356215,0.22196393,0.8595771,1.8736322,-0.53355813,-0.35054356,0.6188826,-0.719236,1.4132106,-1.6126145,1.1351218,-1.5347747,-2.113949,0.64508796,-0.34136525,-0.35580993,0.31746143,0.31605566,0.31952253,-0.3279108,-0.3684144,-0.2070605,-1.0259864,1.0247513,-0.66463315,0.2038451,-0.26652974,0.3019957,-0.87961787,0.428171,-0.5704953,1.0819031,-0.6008955,-1.2999535,-0.44858742,-0.8560886,-0.6196513,-1.2863009,1.8084459,0.80665773,0.12462486,-0.44184756,0.12906173,-0.26401663
etica,-0.38698444,-0.24840367,-0.7960909,-0.50627506,2.26411,1.1131041,-0.19715229,-2.5595171,0.4796624,0.4517964,1.7974248,-0.9948008,-1.9746903,0.8045516,0.23955938,0.52258015,-0.15297434,-0.5926595,-0.66593933,0.90209866,0.053347476,-1.5769525,-0.23181249,-0.72754,0.7985398,-0.47340265,0.93739104,-1.4344246,-1.9043777,-0.35744128,-0.9029793,-0.33668974,0.5451533,-1.6899217,-1.0895958,0.08293881,-0.24775578,0.27066055,1.1617613,0.48449033,1.1435993,-0.81889945,-0.5535055,-0.2102992,-1.8737315,1.5233415,0.6348049,-1.6662595,0.14710964,-0.119342506,0.95114386,-1.0685977,0.6583914,0.072678894,-0.9042457,-0.053956755,-0.15056834,-0.1599636,0.74735236,0.10114011,-1.3506583,-1.2688953,-1.3507712,0.2745056,1.3794191,0.12468783,-1.1068217,-2.2140088,-0.41409737,-0.1337928,0.6298477,1.255967,-1.2636206,1.505756,0.2779493,-0.29045802,-0.6993016,-0.9919275,2.5207176,0.4494831,-0.3752502,2.8462608,0.92267424,0.9591187,-0.38036552,-0.8452714,-1.1041713,0.13471825,-0.9093845,-0.9898833,1.1493139,0.3168975,-1.0829281,-0.49378198,-1.3859965,0.13663952,-0.52639884,-0.028529024,-0.5764902,-0.30175063
ed,-0.91060364,0.06765907,-1.6179148,-0.73404187,1.7018366,1.3834479,-0.47003385,-1.2704763,0.30012688,-0.7903473,-0.2993462,-0.18104188,0.025074057,0.18353719,0.9201897,-1.2584487,-1.1058093,0.01721538,-0.13855083,-0.8620794,-1.335686,-1.0075012,-0.8475707,1.5162599,-0.48975626,-1.6811775,-0.8713161,-0.4680514,1.1913607,-0.6556061,-0.07378216,-0.5948079,-0.57926613,0.9646319,0.9326865,-1.0870409,2.4122436,-0.4389122,0.0055680913,-0.28029275,0.15215522,0.19608863,1.7931103,-1.8144914,-1.125663,-1.4967095,1.0684862,2.4897332,-0.4185115,-0.85752386,1.2824146,-0.21493472,-1.2124974,-0.5133137,1.1391935,-0.75951684,0.5632213,-0.09770249,1.0391121,-0.7151236,0.24392945,-0.98149455,-0.7962067,0.17035186,-0.071226284,-0.23445499,0.3322269,-0.1761798,-0.70765346,-0.35555953,-0.6617236,-0.14121646,0.118575566,0.60831434,-1.3414481,0.34787998,0.10196593,-1.0369092,0.84599143,-0.72141385,-0.7265182,0.90107936,-0.33195165,1.8478515,-0.88290805,0.14605053,-0.3686438,-0.19601955,0.037350215,-0.024779456,0.076943055,-0.49005955,-0.060613446,-0.7420123,-0.08625828,0.5100726,0.016429514,0.9476909,-0.9333726,-0.3527522
economia,-0.012906525,-0.64938736,0.48326305,-0.31721961,-0.6205613,0.6615121,-1.3187433,0.069371164,0.5719067,0.08302265,-0.9213451,-0.36430544,0.68739766,1.3633939,-0.8501437,-0.5230357,1.2007048,-1.3807837,1.7381275,-0.648488,0.8325356,0.056035127,1.4222137,-0.25683486,-1.1186774,-0.76486623,1.0426165,0.29132396,-1.0467043,-0.37777713,0.22958459,-0.40172553,-0.034601342,-0.8090168,-0.6432823,0.26246706,-0.9005157,1.3552719,0.42761898,-1.4703041,-0.5895465,-1.0425704,1.0887505,-0.13886066,0.15418628,-0.669107,-0.5793122,1.7976415,-0.22592038,0.31593186,0.9402016,-1.5594534,-0.0038937628,0.74733454,2.3236203,0.20247062,1.2629622,1.012042,-1.6445866,-0.27343544,-0.4274019,-0.48463988,-1.477015,-0.65156645,-0.4305761,0.8889159,-0.07112097,0.49154952,1.1854677,-1.2682941,-0.89641654,0.08852369,-0.53401893,0.30107352,-0.06742881,0.8625805,0.7919077,0.0039943946,-1.0768368,0.5601302,0.039577357,-0.14340615,-0.6413295,1.0769715,-1.125637,0.27350283,-0.17407504,0.39964193,-1.1971416,-0.69244236,0.25362256,0.24163926,-0.30629012,0.68446213,1.4146394,-1.0155152,0.17518528,0.107042685,1.5265883,0.27905264
della,-0.36218077,0.6866728,-2.367698,-2.2274961,-0.30659348,0.06413038,-0.6508156,-0.8046634,-0.28366494,1.4485453,-1.1383977,0.48177347,-0.8865465,0.6046848,-0.53308856,-0.29684892,-0.14517298,-0.36848614,-0.5172633,-0.44508398,1.9747021,0.989281,-0.46892864,0.21607733,-1.49092,0.89196676,0.6466444,-0.08044381,-0.8198872,-0.6744464,0.09817078,1.023229,-1.000062,-2.3873556,1.5285578,-0.47164604,0.76763785,0.30770653,0.66414714,0.8732405,-1.8622519,-0.0052182227,1.1849457,0.15319753,-0.505323,-0.53877646,-0.841015,0.16073662,-0.81755215,1.8807164,1.6586185,1.0125599,-1.9088984,1.2405924,-1.0969577,1.0720272,-0.28346148,-1.7440845,0.38435218,1.552855,0.32826012,-0.106570244,0.27178624,0.4071492,0.23004684,-0.7328099,0.8221075,0.35205507,-0.06993141,0.3706476,1.492934,-1.526919,2.5893862,0.22457296,1.6565592,0.054675985,-1.248965,-0.4130118,1.1261442,0.7036925,0.0739965,0.6152262,0.6334015,-0.55712026,-0.48171425,-1.6952171,-0.5468336,-0.16981749,-0.68847215,0.20025074,0.46756098,-0.9721516,0.72071403,1.2235789,-1.6581025,0.6118764,1.3177865,-0.7525079,-0.575498,-0.6125533
finanza,-0.53184426,-0.9060284,0.9146491,-0.5814925,-0.17396328,0.8538692,-1.9677646,-0.84878397,-0.103577286,0.9094717,-1.3133508,0.20822133,-1.4146547,-0.4927396,0.881902,-0.16830568,-1.0458856,-1.9353114,2.3951528,-1.7590623,1.2576514,0.29460132,0.24241117,-0.7144204,-1.6255282,-0.43327355,0.4611221,2.1585774,0.20860364,-2.3857489,-0.27388102,0.54215544,-0.85241157,1.1504177,-1.0775919,1.4499407,0.40216577,0.91508293,1.3261422,-0.91668886,-1.4951111,-0.59446716,-0.06739163,-1.6846323,-0.09439286,0.14332156,-1.2427076,-1.1381798,-1.2459209,-2.1603281,-0.29017124,0.1883146,-0.06464829,1.7167926,-0.787599,-0.087472506,1.093068,0.4859839,-1.6769801,0.75006634,0.5693382,-0.4567229,0.6892104,1.5088997,-0.58373374,-1.6714932,-0.040886283,-0.16671473,2.1452034,-1.4196897,-0.15095384,-0.6172033,-0.42489105,0.28876728,-0.20064972,-0.23794867,0.33511055,0.31687468,-1.4486096,-0.6236671,0.7282302,-1.0217352,-0.4375487,-1.2854348,-0.22203776,1.1148536,-0.19224717,1.1199229,-0.17055996,0.057442345,-0.44822615,-0.38031206,-0.8213131,0.8431613,0.47394907,1.3336016,-2.2607954,1.1845881,0.28715062,0.0053386637
money,-0.34463638,0.5775368,0.90921736,-0.89279723,0.03444398,-0.77809006,-0.25519368,-1.3989214,0.7226283,-0.19449691,-1.3151202,-0.1380057,1.257428,-0.31718206,1.5495398,-0.4825174,-0.6183358,0.3664164,-0.42302653,-0.059995964,-0.43156633,1.5202165,-0.672496,-0.2895071,-1.491861,0.65594447,0.3270669,-0.1775387,-0.7092206,0.5288287,0.74965143,-0.32446402,0.24174844,-1.7163033,0.36983478,0.07496422,0.70597845,-0.6800676,0.30610025,-0.53520346,-0.3404667,-0.5320999,0.77442634,-0.23868293,-0.45032865,0.6437789,0.19324294,-1.4049782,-0.79779786,-0.51742995,0.09844132,0.9186433,0.021679532,0.0766791,1.1754371,-0.60019344,1.2326611,-1.2507554,-0.096293986,0.53225017,1.310826,-0.14135076,0.83979535,2.9518719,0.2400748,0.05130674,-0.66844106,-1.3500081,1.4425735,-0.07316472,-1.3039877,0.47785765,0.007801792,-0.22484678,-0.11012199,0.7740565,-0.8345033,-0.061413642,0.8708765,-1.3817286,-0.73546255,0.9502753,1.9912001,1.9089471,0.11263258,0.4271358,-2.6324875,0.7045907,0.41714093,0.40949154,0.7421665,0.4956006,-0.76854205,1.2393334,-0.4613867,-0.84761,0.519343,-0.8806939,-0.2591661,0.4924222
1991,2.0907211,-1.867073,1.0394868,-1.1209073,-0.6411146,0.79526323,-2.1154914,-1.5093824,0.23331754,1.8976821,-0.52889144,0.5617686,1.3278327,-0.5284389,0.0058709118,-1.7650052,0.2502974,0.034062013,-0.061935082,-0.12562041,-0.42728746,1.3829757,1.201267,-0.5881823,-0.73204464,-0.86947674,0.08002471,1.8067633,0.025053168,0.24925672,0.63220173,-1.0253884,-0.31464177,0.019059839,0.57196426,-0.4302787,1.1835785,0.610016,0.09320731,2.008927,0.07204135,0.69851893,-0.48814318,-0.36883393,0.6348619,-1.612604,-0.5146256,0.39387912,0.77172434,-0.6264579,-0.13997042,1.1452702,-1.6376265,2.2264,0.50914097,1.3309749,-2.4555957,0.55955184,-0.5923234,-0.95618445,-1.1149528,-1.6046764,-0.95056146,-0.09981125,0.5069014,-0.38373655,-0.28306112,-0.4701015,1.4837459,0.32614592,0.018820439,-0.81259525,0.8290734,0.96164936,0.19961911,0.49836156,0.26179242,0.24485666,-1.0590134,-0.11035194,1.11017,0.38508117,0.497506,1.4581167,-1.2342505,0.12300274,-1.1780299,-0.16468921,-0.029429516,-0.7885465,0.7733315,0.41955364,0.04788895,-0.3226672,1.6155766,1.5784396,0.30116397,-1.7436104,0.062802136,-0.8632
contemporary,0.74533916,0.39665973,0.4707678,1.0664295,0.72264725,0.8053743,-2.4644246,-1.3058115,0.5270381,0.12313328,-0.5315791,1.2891202,1.6582974,-1.1225448,0.0069623045,1.8310927,-0.4428907,-0.02652393,-2.1901567,-0.540395,-2.5408375,2.0527601,0.57547504,-0.8155006,0.028118875,-0.57968396,0.5943761,-0.08902285,2.6541526,-2.2965212,-0.55245715,-0.31946892,0.9182878,1.1739843,0.93465203,-0.6099266,1.9697984,1.047452,0.8433063,0.8562741,-1.1612365,0.76760966,2.1532094,-1.4410912,0.10369975,-1.5894178,0.122599095,0.779889,0.4214496,1.1737409,2.206069,-1.4914693,-0.1933874,0.9899962,-0.5943872,0.9609273,-0.004966017,-0.59844136,-0.27608758,-0.18701436,0.54194903,-0.45109865,0.39016014,0.8750333,0.9263628,1.5964094,-0.21790794,-1.1466163,0.42460442,-0.43673322,-0.8219015,0.17040779,-2.3902202,0.06587991,1.5288756,0.07040167,-0.6442981,0.0793484,-1.2381332,-0.06733147,-0.7053082,1.3739189,-0.8860341,1.0147029,-0.63382524,1.8928914,0.35984582,-0.06319064,-0.55301785,1.5268518,0.73180217,0.085849345,1.3173544,1.6879629,-0.6314929,1.2757391,0.35636082,-1.1510129,-0.67252606,-1.1085709
organizational,-0.39889047,-1.7323767,-1.7581286,0.12669891,-0.39259574,1.5233012,-2.0050871,0.25493985,-0.9445823,-0.50592726,0.9758504,-0.4490886,0.3555101,1.1621821,0.04241532,-1.0442373,1.5250343,-0.27643484,0.104652315,-0.55649763,-0.72176486,1.6375498,0.43024468,-0.41439122,-1.2373155,-1.1401256,0.18335533,-1.2875367,-1.2358545,0.49443358,0.17772858,-0.5356685,0.23508497,1.1046648,2.2735887,1.3771763,1.9383233,0.5815642,-1.1579819,-0.11417837,-0.87378,-0.6186187,-0.40645674,-2.1665726,-1.2654008,-0.896789,1.5823464,-0.61226046,-0.5703561,1.4544895,0.5134455,0.08166814,1.6719867,0.4032352,-0.42962757,0.22727169,0.56014717,1.4784179,-0.21900955,0.4810036,1.9728948,-0.375312,-0.56349826,-2.0805683,0.39666638,0.16404323,-0.6496815,-0.66760546,2.3739233,1.1893271,0.20682459,-1.624133,0.4176801,0.16790949,-0.026981844,2.4568915,-0.24381001,-0.32611632,0.57990324,0.15012531,-0.051632226,-0.3367839,0.63943326,-0.4972091,0.96003205,0.80936384,0.22688614,1.0074341,-0.021711465,-0.4861843,0.9909567,1.4870673,-0.9084087,0.34924877,1.4968934,1.0629839,-0.5965526,0.5301449,0.06365994,0.14691634
decision,0.088184305,-0.34993136,-0.9836564,0.14346488,1.325525,1.1152122,-1.8940041,-1.4882485,0.15444441,1.2374338,-0.5256748,0.33213973,0.22073375,-0.09318173,-1.0154302,1.1362866,-0.6468933,0.8140754,-1.4073458,-0.7990799,0.37332615,-1.2307655,1.073561,-0.82172453,1.0478984,0.62034905,1.1051911,1.1711957,0.08244871,3.094189,0.4787772,1.2061491,1.2434447,-0.5672352,-2.4166987,0.6436527,-0.33337784,-0.7777956,0.29709852,-0.20213328,-0.38044775,-0.068704166,-0.5414955,-0.81544596,-1.9782598,-0.38808048,1.7503649,-0.66823226,-0.33127758,0.5852114,0.8969955,-1.2294624,-1.266183,0.42843595,1.4297434,1.6333281,-1.5373126,1.7795235,0.59907293,-0.13819124,1.4694759,-0.27615926,0.10839312,1.3532864,2.0519779,-0.4735987,1.492078,-1.2886517,2.184812,0.5348413,-0.026478527,-1.2472168,-1.1213394,-0.31669986,-0.04461473,0.44793433,0.4662716,0.4653226,0.81967384,-0.47728506,0.02355115,-0.64328724,-0.041386496,-0.30247584,0.85346234,-1.7666054,-2.1376004,-0.18992963,-1.0625515,0.346216,0.3258802,-0.29555753,-0.99840474,0.5968177,0.99565065,-1.1392556,0.012775451,0.3162077,0.6438205,-0.32679185
call,0.43228602,1.0558156,-1.1662589,1.4225835,-0.4331886,-0.1818671,-0.2883422,-2.3514132,0.7419177,1.0776819,1.1230308,1.1520786,-1.2086387,-1.9846689,0.2208398,-1.1043106,-0.8945812,-1.39518,-1.7454162,0.060609933,0.046956815,-0.97007257,-0.73927784,1.0797027,-0.1547401,0.22034182,0.23236,0.24226356,2.2738724,0.040227175,1.0386393,-0.09428439,0.39636382,1.2688429,-0.90581167,1.3469634,-0.64554447,-0.80832773,-0.038056757,-0.7825055,-0.90754193,0.29850128,-0.1051809,-0.48624325,-1.8395852,-0.9072897,-0.8336976,-0.5750541,0.5983348,2.1559327,-0.2117545,-1.722707,0.4789829,0.08553634,-0.97873247,0.049534116,1.2484965,0.046647385,1.132168,1.6296706,-0.28830677,-0.39008453,-0.260171,0.72223,-0.79388994,1.1759075,0.29694477,-1.470389,-1.1117331,0.29549542,1.7816398,0.93441695,-2.0013595,0.09881999,0.5136039,-0.7482063,-0.35546878,-0.17872798,-0.8960195,1.0095589,-0.8813772,0.81156695,-1.8729963,-0.7457175,0.35016066,0.19280274,-1.4093752,-1.5510198,-0.46304408,-1.0655925,1.0483367,0.5418408,-0.01789439,1.327266,1.3516812,0.22449307,-0.5231271,-1.1681585,0.8701722,0.26390943
renewal,-0.22116828,-0.21113536,-1.3601106,0.2840411,-1.8450683,0.9429216,-2.6797297,0.6383361,-0.05372832,0.9315966,-0.9227167,0.51680285,1.4582835,0.6171745,-2.1493275,1.32059,-1.5459377,1.2582788,-1.1711117,-0.5437726,1.362178,-0.50706923,0.1300992,-0.18762118,1.411701,0.14900863,-0.29645535,1.1241462,0.2916932,1.4153619,-0.17286424,0.8402062,0.83450943,-0.3910228,-1.2419522,-1.2894765,-2.4414628,-0.92363197,-0.6869211,0.32116908,1.1712859,1.4230201,-1.7040567,-0.20915765,0.16271582,-0.034700353,0.5231441,-1.0310034,-1.7524292,0.21829061,0.08667136,0.52884656,0.3330456,-0.30331057,-0.49805358,0.26650345,1.0021038,0.027683362,-0.686085,1.644259,0.16251932,-2.3802896,-1.81584,1.0830126,1.1109446,0.84365857,0.6406597,1.9528395,0.9334757,-0.27875596,-0.053596158,-0.165174,-0.41438672,-1.4489282,0.38826162,-0.95375633,-2.0430157,0.90423864,-0.26080248,-0.046461258,0.04237039,-0.6344594,0.34660769,-0.67829937,-0.62639254,0.7043183,0.12214031,0.3660059,-1.5811638,-0.029196506,-0.6232521,1.1530476,0.6816531,-0.12056818,-0.49249506,-1.1603532,-0.91311914,-0.5430054,0.49170327,0.12371268
1994,-0.33653575,-1.6933827,0.987592,-0.080098994,0.07021756,1.6224625,-1.0407451,-0.43923193,-0.81539845,-0.7413676,-0.45699474,-0.45612025,-1.3627667,-0.15610282,0.04383917,0.6341343,0.7169574,-0.022539519,-1.5966105,0.9001169,-0.110971086,0.5464758,0.13060088,-0.40771496,-0.77901757,0.27313283,-0.14788498,0.7398378,2.4279022,-1.0264534,0.92129207,-1.3751405,0.41169578,-0.15663667,-0.6876874,-0.23832941,0.607498,0.875814,-0.34747094,0.32463574,-0.04214072,-0.2458733,-0.0070371707,0.5897771,-1.562758,-1.4832244,2.3400316,-1.2943674,-0.088763565,-0.9372352,-0.1470539,-1.1806246,0.55711234,0.5171997,-0.9183713,1.2784243,2.409969,-1.4240836,0.10826601,-0.7794328,1.2649848,0.8990187,1.4740795,1.2467207,0.83106554,-0.34837493,0.15535393,0.2877186,0.92659897,0.32201827,0.4743021,0.7223849,-0.48369688,-1.166555,0.57830405,2.142455,-0.731059,-0.48682234,0.12362485,2.1740038,-0.05921283,0.4350428,0.55553854,-0.26487678,-1.0265801,-0.6276633,0.7332098,0.16700567,1.2738235,-0.90264755,1.4533173,-0.67054933,0.4150256,1.1101217,1.8579203,-0.12587675,1.3268143,0.36643994,-0.639978,-0.832995
21st,-0.4610428,-2.1919355,0.25859204,0.27004537,-0.3797458,0.7137776,-0.23748547,-0.8957173,1.4086004,0.8639607,-0.93118423,1.2107273,0.41199812,0.69559294,0.9217919,-0.83489305,1.2880236,-0.48555955,0.8985982,0.26843378,-0.5379911,-0.77315235,-0.74269557,0.014123164,0.43354103,1.3821573,1.8603504,-0.7595308,-0.2295895,-0.5827237,0.12523083,-0.17825495,-0.9202177,-1.5688188,0.84052235,-1.172064,0.62500256,-1.0684327,1.1536745,2.0228903,-0.3865941,1.3519435,0.45019066,-1.0765524,-0.01380972,-0.86441815,1.0467046,1.5154662,1.6073551,-0.6614457,1.2631137,-0.1063402,0.95510256,0.28763184,-0.12631163,-0.06814137,0.11284672,-0.25286242,0.74352646,0.87711954,1.285802,-1.0941032,-0.22891971,-0.83761567,0.19638997,-1.7051892,-0.57294863,-1.5578763,1.5200531,-0.6512665,0.833766,0.77099305,-0.75205374,-0.43155915,2.718856,-0.71420485,0.35218704,-0.5799995,-2.530712,-0.6615678,-0.75127196,-2.256195,0.9484424,0.29047716,1.1052663,-1.371492,-1.768284,0.47617996,-0.596597,-0.40100813,-0.54649943,0.63579845,1.0923954,1.2323334,0.4864479,-0.66581285,1.0896497,-0.5931205,1.0018572,0.6145648
century,-0.030453615,0.574875,0.35021278,0.16489697,0.64682317,-0.84878653,-0.2635023,-0.63565344,-2.503498,0.8135671,0.107438885,0.08696566,0.9441617,-2.3141146,-2.529636,-0.24890009,0.6486674,-0.65090877,-2.1623569,-0.29712084,1.0711366,-0.8127701,-0.22799216,-1.1175472,-1.9512656,-1.5660894,-2.4922712,0.24965547,0.5398771,-0.34411168,0.19272056,-0.052803915,-0.49933198,1.2993305,0.3119219,-2.138009,1.7425257,0.24594417,-0.1604151,-1.1755971,0.8718588,1.2339993,1.9598768,0.21161757,0.065745465,1.2080708,0.084539026,0.36096713,1.0841942,-0.40437245,-0.77193964,-1.4179497,0.19365288,0.6487498,-0.56051075,-0.22771995,1.8213302,-1.1439515,-0.574986,-0.95066655,0.8875087,-2.4174397,1.7461058,-0.9440097,-0.3956987,-0.41037592,1.1864855,0.7980851,-0.19448918,-1.4469169,-0.23539114,-2.9979825,0.80291617,1.3692385,0.431966,-1.0730568,-0.70655555,-0.16972674,-0.24179704,0.2615866,-0.19967343,-0.6745244,0.4133905,-0.5466936,-1.9486238,-0.81534123,1.3747373,1.4384676,-0.6062841,0.07962838,1.3130441,-0.040397793,-0.6145352,0.38331774,0.25827697,0.51119894,-0.6137149,0.4664422,-0.8773974,-0.5564425
stability,0.9188912,-0.115380816,0.07505654,1.0273141,2.6699145,0.4911417,-0.7137105,0.72983235,1.1963527,-0.8040947,-0.25128156,-0.8147249,-1.0056874,0.09873059,-0.55359674,-1.6162039,1.627875,-1.0045652,-1.2776768,1.119028,-0.5289315,-0.002850565,-0.47733256,0.88792616,-2.369583,-0.052184306,-1.1137406,-0.022175224,-1.1337119,-0.35349485,0.59939903,-0.15292573,0.016538886,-0.045340866,0.27751887,-0.59796184,-0.1841304,0.75628054,-0.4557176,-0.17913449,0.70247877,0.15926667,0.53312707,-1.1617823,-0.15400355,-0.6799582,-0.30303738,-1.3074358,0.512315,1.5573344,0.6777838,-1.7320993,-2.2716515,2.0853682,-0.49099836,1.0138273,0.3357505,0.86071736,0.111450605,-1.1229895,-0.061431225,0.6045272,1.0100284,-0.4054814,0.36620736,-0.92013544,-0.0176398,-0.0806465,0.5134505,0.6464032,0.24906524,-0.74746394,0.14811823,0.02128505,-0.75088006,0.07108673,-1.1114063,0.04750174,-1.8383416,-1.4309092,-1.9790214,-1.0275118,0.22978438,-0.2604332,2.1377761,-0.33062378,-1.4664106,1.7354215,0.5368761,-0.22694416,-0.7687168,-0.15926762,-0.6046291,0.071521,-0.063276015,0.61417943,-0.30315015,-1.6405208,0.91432524,0.7710762
integrating,1.4680802,0.8664048,-0.7694962,-1.6766828,-0.15635626,0.10908259,-1.9289209,1.1260368,1.9120809,-0.8326025,-1.3975663,0.65766376,0.68602896,-0.5511936,-0.2361018,0.45502955,-1.1300484,-0.67445356,1.0465703,-0.4514089,0.20219423,-0.03843343,-0.6647486,0.103225954,-0.73520446,1.3124563,-0.147129,-0.51830256,-0.16317572,-2.4612715,0.014633258,-0.2185077,0.9018975,1.1379244,1.4758289,-0.9171971,-1.6509862,-0.0089927,0.3178597,-1.045639,1.5633937,-0.5247257,1.5320454,0.6827467,1.135631,-2.0513635,2.4675493,-0.931569,-0.17524348,0.04840606,0.17252395,-2.2686112,-0.5774921,2.491046,0.6048668,-0.48481983,1.3928615,-1.4102638,-0.68246156,-0.7040257,0.60782987,1.8258657,0.38584366,-1.336001,-1.3207779,0.28593528,-1.0292501,-1.0033163,0.13163903,-0.11047009,0.23248684,-2.1460783,-0.3325158,-1.4295604,1.0034566,-1.0831288,-1.297032,-1.1087809,0.8627209,0.19202343,-0.24338292,0.094023794,-0.1627421,0.10869916,-1.0650632,0.29742792,1.5976486,0.53955644,0.038506184,-2.4924889,1.9473394,0.08592505,0.09828994,0.14136295,1.0714258,0.10781485,-0.6576665,1.329111,-0.2768163,0.011014696
